,file path,Instrument,Dastgah,Sample rates,Audios,Chroma stft,Spectral bandwidth,Spectral rolloff,Mel Spectogram,rms,Zero crossing rate,Chroma Cens_0,Chroma Cens_1,Chroma Cens_2,Chroma Cens_3,Chroma Cens_4,Chroma Cens_5,Chroma Cens_6,Chroma Cens_7,Chroma Cens_8,Chroma Cens_9,Chroma Cens_10,Chroma Cens_11,Chroma Cens_12,Chroma Cens_13,Chroma Cens_14,Chroma Cens_15,Chroma Cens_16,Chroma Cens_17,Chroma Cens_18,Chroma Cens_19,Chroma CQT_0,Chroma CQT_1,Chroma CQT_2,Chroma CQT_3,Chroma CQT_4,Chroma CQT_5,Chroma CQT_6,Chroma CQT_7,Chroma CQT_8,Chroma CQT_9,Chroma CQT_10,Chroma CQT_11,Chroma CQT_12,Chroma CQT_13,Chroma CQT_14,Chroma CQT_15,Chroma CQT_16,Chroma CQT_17,Chroma CQT_18,Chroma CQT_19,Tonnetz_0,Tonnetz_1,Tonnetz_2,Tonnetz_3,Tonnetz_4,Tonnetz_5,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23
300,/content/drive/MyDrive/Final Project/D_2/I_1/kamancheh.mp3,1.0,2.0,22050,"[ 1.73464119e-02  3.22771855e-02  4.65583988e-02 ...  4.16008843e-05
 -1.52070075e-04  1.09251705e-04]",0.1670865,1504.4998847019567,4030.4394675498525,1.4772846,0.08060876,0.14204430243062882,0.43069956492917166,0.07013342836940403,0.04225814498841572,0.12092750994761878,0.11580770792859572,0.0627770238338881,0.1321971948973635,0.22113828935817556,0.2921508757558713,0.2088005428121466,0.037755478654874594,0.13072035694024384,0.34887914678343596,0.020532118723584052,0.048077731720248706,0.0919079607871255,0.09709355027159754,0.07060885045063557,0.0185578668382608,0.03986847447067624,0.5861439,0.20565768,0.17308964,0.249715,0.25963384,0.19552495,0.27631006,0.36159328,0.43255794,0.34210458,0.19278671,0.27326354,0.46727484,0.1675102,0.17774802,0.23468369,0.22697356,0.20130628,0.15658507,0.18794078,0.07618263753705737,0.2756530875955699,-0.01753662372523685,0.15601776329822828,0.0174733439004476,0.01127724278190383,-195.59831,84.72585,-53.752144,31.060305,-30.903593,7.150916,-19.792068,1.6769046,-12.241086,3.2656596,5.524011,-1.2197994,-4.1266327,-7.289152,-5.608296,-9.10177,-7.6059165,-9.147366,-7.1147194,2.1689534,-0.0358744,-1.9617368,-8.62315,1.5105547
301,/content/drive/MyDrive/Final Project/D_2/I_1/ShenidamRafti(Behzad_Ghazal).mp3,1.0,2.0,22050,[0.04933499 0.14016056 0.204598   ... 0.         0.         0.        ],0.18232813,1504.4998847019567,3261.4604915406694,12.236414,0.2030095,0.07765386409051007,0.25950742658513903,0.0952077179215329,0.05638866271581026,0.3212447997012198,0.20755761326440345,0.08152924393678994,0.1713060378124929,0.18114450690322723,0.07991203708121336,0.05616245247780655,0.07358158257103069,0.20159668391284247,0.1706972677459603,0.04660762321645532,0.017483338921929922,0.06092064299161928,0.010178285962683366,0.034833685071224356,0.3009296909721016,0.2908271636981324,0.45265287,0.2626571,0.21457289,0.51763946,0.3740375,0.24456804,0.342111,0.35925305,0.24520679,0.22928998,0.2507362,0.37448913,0.34095305,0.22314845,0.17886923,0.2077318,0.16824673,0.20888723,0.4839251,0.46292382,0.2121164126830447,0.06966584620683687,0.1585866231911054,0.033791208748873314,-0.03573211982644408,-0.031239756287081793,-140.99794,113.12576,-11.123146,17.550474,-21.698866,-7.512257,-6.9150443,-9.742537,-18.291288,-2.9315562,-6.0573997,-2.2466755,-5.4376764,3.0015624,-11.683326,-1.2806696,-8.939379,-4.225478,-8.792183,-1.7673165,-0.06283582,3.6158526,-0.06432521,8.717476
302,/content/drive/MyDrive/Final Project/D_2/I_1/index.html_VALID=TRUE_attid=278628_VALID=TRUE_q=10_g=356022_t=2_w=4.mp4,1.0,2.0,22050,"[ 0.01171221  0.00352118 -0.01444388 ...  0.          0.
  0.        ]",0.21239626,1504.4998847019567,2531.0924491992755,1.5697396,0.07956968,0.10479475225655356,0.33185252563820866,0.2694028929616417,0.45981165509368493,0.39885801266217424,0.273271945495364,0.03326423329029206,0.10128976342605772,0.09736391859513181,0.062314805054128806,0.021679442916242072,0.01361335104621557,0.012971970487078113,0.1813067115998835,0.06825533814859985,0.09214172329987724,0.07634705152967189,0.045343306695837214,0.025716158423669467,0.09919051605717245,0.08058026019660473,0.56029195,0.4848559,0.7379724,0.6426452,0.49430868,0.2411826,0.30738115,0.30427265,0.25638834,0.20661989,0.21788067,0.18069364,0.39757526,0.29050556,0.31175035,0.2865335,0.25775272,0.24426702,0.31888455,0.28901035,0.06446531388079903,0.02538464302626499,-0.07763210011224335,0.039251017927027954,0.01658895106930264,-0.037491050658756096,-244.80682,141.52399,-50.013645,18.564316,2.1052675,1.4809477,-3.8775768,-9.842713,-8.118818,-0.83940923,1.3126389,-4.1794434,13.755204,6.2859817,-5.528087,1.459249,4.2238126,1.6793307,1.198869,4.9873085,5.072889,7.526351,4.3290625,2.9107957
303,/content/drive/MyDrive/Final Project/D_2/I_1/index.html_VALID=TRUE_attid=356831_VALID=TRUE_q=10_g=463488_t=1_w=4.mp4,1.0,2.0,22050,[0.18800555 0.19413795 0.01458718 ... 0.         0.         0.        ],0.14865756,1504.4998847019567,3324.502304788698,2.1068447,0.08625866,0.12082248826101036,0.1610119648865754,0.0235039031273605,0.03829432046846421,0.18642281626716592,0.026443689828201923,0.014040799368088594,0.255738535921927,0.3951267324299701,0.3330224544348057,0.03814708434050511,0.06818423248867474,0.22808959864305545,0.15115144747885098,0.020727060905024026,0.01182450053823077,0.13899489157886727,0.019166669772302723,0.011917772577820208,0.21329041424893172,0.09474136366963132,0.25931048,0.10482192,0.1324341,0.2933033,0.10970909,0.092399724,0.34977862,0.47117394,0.42626372,0.12484204,0.15885864,0.32623094,0.24162583,0.10323049,0.09445942,0.23121592,0.09481388,0.08904627,0.31411192,0.17524311,0.21434881678774417,0.16519520770228846,-0.04328590930363585,0.15209901733312994,-0.01683401984481258,-0.07888961607278468,-268.4032,50.135834,-80.80125,-9.902406,-29.135065,-18.333574,-27.268238,-15.374767,-5.480861,17.3179,9.434094,11.746252,0.07648622,-7.6940374,-12.785573,-0.3853136,-0.32603112,-2.3753371,-7.2679768,11.436217,16.397465,14.404022,3.859053,2.2122977
304,/content/drive/MyDrive/Final Project/D_2/I_2/santoor-Mahoor.mp3,2.0,2.0,22050,"[-0.09397811 -0.17416698 -0.19695559 ... -0.00420379 -0.00463833
  0.        ]",0.15446824,1504.4998847019567,2150.612388527811,2.307345,0.096919656,0.08992109563935913,0.21086079713848566,0.00358667504130855,0.04739741955721123,0.2659775230739963,0.06879084717563101,0.035991939688126966,0.04963518973472027,0.04227760791525187,0.2619504111830245,0.011489224261717461,0.02870878885467879,0.2551417447199187,0.27925436849119084,0.04144130916971184,0.05293035178643823,0.11502293860865138,0.1544031071416977,0.04544684224214701,0.013864385475669008,0.3114769454372285,0.34417766,0.1426011,0.17469577,0.43346837,0.20354487,0.16600122,0.19676328,0.18338518,0.4208722,0.14637357,0.173711,0.39484954,0.39340153,0.19320863,0.18784653,0.26020217,0.2929553,0.14626011,0.14269765,0.4947222,0.13939695342524722,0.1410367005061893,0.05858325335624678,-0.00315094218196771,-0.015445482520654313,-0.012469927197432349,-261.62848,186.02242,-61.282234,-9.879124,27.43738,-31.680786,-5.6618423,16.005342,-16.82048,-1.7851197,10.063887,-11.282542,3.2064776,13.571096,-2.0966256,6.889354,7.899636,-9.1645565,2.3649614,9.938485,-2.7033453,4.8205385,10.603392,1.1023537
305,/content/drive/MyDrive/Final Project/D_2/I_2/hossein_khavas_santoor_mahoor.mp3,2.0,2.0,22050,"[-0.0236502  -0.02878207 -0.01799791 ...  0.          0.
  0.        ]",0.18274458,1504.4998847019567,4034.9185766059973,0.74619824,0.051719073,0.13591751423852763,0.2672501379796235,0.0032965625523701135,0.012348965198027525,0.40344731520121174,0.02781583000887759,0.006759294462227673,0.406010605171234,0.14220040296837486,0.2631716941980149,0.020727971674361554,0.012136449321916796,0.2643938699204931,0.12617505541638838,0.009347464599984376,0.036124561554446474,0.2034008653602904,0.03547400554975791,0.0018116795268215684,0.15280193677895781,0.07267897638696026,0.42546362,0.10210811,0.117497005,0.57436615,0.13153756,0.10903722,0.57426715,0.2628606,0.41575852,0.120259024,0.12057368,0.42171597,0.25296456,0.10743833,0.14480963,0.3456446,0.15061045,0.09943753,0.28986156,0.20799565,0.3565977173148123,0.2201626977491352,-0.0012868915808283714,0.11368111732872332,0.003705452156165504,-0.04400607282112,-250.25302,71.75628,-60.18017,-1.2636201,-34.386623,-11.429554,-20.068432,-12.635713,-16.034645,-2.132318,-5.2254477,1.3353846,-7.7267547,-4.7292323,-14.106243,-1.1411103,-10.98864,-1.4275239,-3.115471,2.824682,5.888157,9.1659355,3.2485886,7.3121314
306,/content/drive/MyDrive/Final Project/D_2/I_2/Faramarz_Payvar-Moghadameh_Mohoor-SONG95IR.mp3,2.0,2.0,22050,"[-5.9306581e-02 -6.1392225e-02 -5.4451786e-02 ...  2.0579477e-05
 -3.1406764e-06 -6.1088704e-06]",0.23616007,1504.4998847019567,4604.697222887035,1.2770904,0.07676816,0.16748112169113177,0.17578317343459102,0.2941685335720142,0.2023972396178177,0.2821784464793814,0.4290375640103323,0.12231055464938867,0.04683282011252867,0.15657960527315914,0.10401604125142991,0.21265847680737504,0.019027381088519448,0.00355722466624442,0.11707305907634691,0.07990129663702732,0.018028184537355284,0.09771879813936168,0.15901711987189632,0.1255688055924562,0.05577000203317326,0.12603187697169543,0.40596205,0.5359571,0.4271999,0.51378053,0.6911202,0.34632453,0.27073264,0.38859978,0.32220432,0.44009954,0.20751186,0.18417928,0.3361589,0.3061372,0.21554466,0.31308886,0.38010255,0.35654792,0.27745768,0.3518189,-0.08901386218937317,0.014298662286533023,-0.045731834467109544,-0.0736768031819464,-0.020920212292764244,-0.002115313008657104,-148.67776,83.1003,-31.378675,36.55208,-11.750635,10.841208,-9.969494,-0.3143826,-13.503901,4.307624,-10.917981,-0.2186651,-8.55691,-3.5694768,-9.163644,2.035732,-7.502913,0.24069856,-10.383406,0.1885711,-1.887807,4.7367387,-5.285797,5.4201813
307,/content/drive/MyDrive/Final Project/D_2/I_2/mohammad_movahednia_2_2_301S.mp3,2.0,2.0,22050,[0.00067139 0.00192261 0.01300049 ... 0.         0.         0.        ],0.31692088,1504.4998847019567,4440.905368320487,0.88799304,0.054003518,0.1267062968027082,0.2443114705837784,0.16518449491997175,0.1254335567370799,0.15050624054367923,0.1260002489335542,0.10843215151852831,0.10864272588315836,0.06980907988008575,0.16227649700707325,0.10853712192830328,0.09175287247255501,0.10862037432097538,0.1985545454747798,0.059007664362478306,0.11202091956728417,0.1172031947774594,0.19758654720763605,0.2934638460852336,0.23881392348874278,0.16776625874761708,0.47168347,0.3832012,0.33425695,0.37097582,0.34818006,0.3268226,0.32482177,0.27043685,0.37607363,0.32757393,0.30930153,0.32485327,0.43185753,0.26929623,0.31957948,0.32961708,0.41917908,0.52612644,0.4663335,0.37879083,-0.002643863927805957,0.09228107251420815,0.03937840316549799,-0.0409669795736777,0.012026284073764376,-0.011370922276546827,-254.74501,86.967445,-6.1563005,15.699011,-1.3464357,7.046786,-10.613678,0.89097565,-16.214075,15.217082,-9.975019,9.815865,-10.631116,3.6564927,0.71907055,6.4014688,-4.1921678,7.4162774,-0.88957506,2.5140908,-5.407136,5.000352,-1.5938793,2.2205298
308,/content/drive/MyDrive/Final Project/D_2/I_2/01 Fantasie 3-4 (Mahour).mp3,2.0,2.0,22050,"[-0.00852009 -0.01767209 -0.01639459 ...  0.          0.
  0.        ]",0.18995681,1504.4998847019567,4289.950898479923,0.8891874,0.056647297,0.12389923128846386,0.32495566798289555,0.32944230469671676,0.0004889033940787113,0.004457718714519909,0.04836346710216571,0.021695524925979988,0.019072544160354265,0.07871471430714534,0.09634650670202234,0.4520400774295963,0.007183081559959886,0.009725937901006981,0.3506440529604209,0.05469723944540448,0.00841752172110231,0.3342894728901666,0.21436865559900828,0.17849361556501014,0.006446136618017663,0.005152104368403235,0.51542455,0.51558316,0.13899122,0.14114076,0.21723442,0.17131539,0.14617097,0.25961104,0.23919539,0.6972374,0.16059655,0.1347483,0.53290355,0.19887896,0.1244759,0.5281197,0.38987157,0.35690656,0.1399448,0.16811088,0.006245201479141337,0.24005525093786975,-0.19062538181091215,0.05740470716670552,0.01586218922349247,0.054248797412323156,-191.79495,86.15122,-44.875397,13.477425,-25.77703,0.9940744,-21.026215,-5.2577,-11.724018,2.9392693,-9.80118,-3.8116453,-15.562577,-3.0609562,-0.9303528,6.8287377,9.332529,9.886625,-9.316274,1.9535229,-4.016135,2.031705,-5.379834,1.2317302
309,/content/drive/MyDrive/Final Project/D_2/I_2/pashang Kamakar_Khosravani Tarabangiz Zarbi 6-8 (Mahour).mp3,2.0,2.0,22050,"[ 0.00246852  0.00291377 -0.0001222  ...  0.          0.
  0.        ]",0.17617895,1504.4998847019567,4296.23078776225,0.78543484,0.051433038,0.11673597849490754,0.24702381476917795,0.28022891178827763,0.0012683189809179767,0.023141840713909376,0.15498509777277358,0.06959935439750531,0.0029894721082831762,0.07833198702241922,0.03872509051967703,0.33874560900018963,0.009841637678683698,0.0027351200653827467,0.2870889255680532,0.0676254812834313,0.006263354713761351,0.288415013028329,0.2468436907118664,0.2889707511314153,0.02047203515273212,0.017682566522964852,0.37962294,0.4153314,0.104538135,0.122389786,0.29823947,0.18194228,0.09062754,0.22305255,0.15687288,0.51646423,0.11010659,0.092579186,0.4339321,0.1901885,0.1048433,0.44025773,0.382397,0.44885665,0.12455958,0.14355108,-0.006584194910347208,0.23303311599249463,-0.13219610084074956,-0.019396871681644015,0.020500902865596957,0.04160888517767237,-222.43933,77.71549,-42.100853,5.1082726,-31.282522,-7.445096,-24.060541,-7.3622394,-15.235218,-2.3732495,-14.438257,-3.2434878,-7.012979,1.8938998,2.27217,9.626386,2.166536,4.9245152,-5.5488424,-1.574676,-4.8418593,2.3423636,-2.9191854,0.88913506
