,file path,Instrument,Dastgah,Sample rates,Audios,Chroma stft,Spectral bandwidth,Spectral rolloff,Mel Spectogram,rms,Zero crossing rate,Chroma Cens_0,Chroma Cens_1,Chroma Cens_2,Chroma Cens_3,Chroma Cens_4,Chroma Cens_5,Chroma Cens_6,Chroma Cens_7,Chroma Cens_8,Chroma Cens_9,Chroma Cens_10,Chroma Cens_11,Chroma Cens_12,Chroma Cens_13,Chroma Cens_14,Chroma Cens_15,Chroma Cens_16,Chroma Cens_17,Chroma Cens_18,Chroma Cens_19,Chroma CQT_0,Chroma CQT_1,Chroma CQT_2,Chroma CQT_3,Chroma CQT_4,Chroma CQT_5,Chroma CQT_6,Chroma CQT_7,Chroma CQT_8,Chroma CQT_9,Chroma CQT_10,Chroma CQT_11,Chroma CQT_12,Chroma CQT_13,Chroma CQT_14,Chroma CQT_15,Chroma CQT_16,Chroma CQT_17,Chroma CQT_18,Chroma CQT_19,Tonnetz_0,Tonnetz_1,Tonnetz_2,Tonnetz_3,Tonnetz_4,Tonnetz_5,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23
600,/content/drive/MyDrive/Final Project/D_4/I_2/42.mp3,2.0,4.0,22050,"[ 0.00782026 -0.00953244 -0.01460013 ...  0.00387984  0.00333222
  0.00268722]",0.20580958,1857.4311675778165,3857.479966338424,0.44448763,0.04049111,0.13159011469338538,0.1488523787885173,0.24550007225905512,0.009284063057132108,0.014961718963264566,0.2037617109425185,0.05997294806073336,0.028049584417878984,0.16593825816809463,0.10404575985546118,0.4296275727973093,0.025045209127472795,0.012689341369688354,0.2780034061108215,0.3803868418521973,0.017587019209635426,0.08875719573952037,0.0997320281634278,0.18763534081368305,0.05745340799186585,0.04407033257110482,0.31176054,0.42136192,0.15720494,0.17239867,0.38496828,0.2375551,0.19389378,0.368042,0.2750267,0.65992063,0.18159819,0.16242982,0.48476896,0.5706144,0.1660051,0.266072,0.27805474,0.38423696,0.21929584,0.23181766,-0.04635923422677489,0.19113925968529602,-0.03954759626262211,0.07516024746539728,-0.0215163692447777,-0.02788835235934041,-243.75424,103.00684,-39.584248,22.471567,-20.696861,8.263437,-15.544205,0.54541117,-3.1984415,1.9884845,0.7075105,3.2876852,6.4932847,1.9158663,-1.0247428,2.481603,0.6231106,8.055982,2.6040592,7.6461616,3.091276,3.6636682,-1.6329768,-2.1501637
601,/content/drive/MyDrive/Final Project/D_4/I_2/santoor.mp3,2.0,4.0,22050,"[-7.2387695e-02 -1.5411377e-01 -1.3497925e-01 ... -3.0517578e-05
 -4.9438477e-03 -1.8005371e-03]",0.23694927,1857.4311675778165,5111.71893542326,2.400131,0.12430407,0.24653062780195148,0.3714266134980395,0.04371594859830326,0.009361563640089941,0.08829929082740344,0.16460587710807947,0.030331690684180453,0.014730120777605958,0.19380799300131396,0.24018088432818588,0.14514177310714424,0.010813096264017044,0.06897821623893154,0.46598654210056445,0.031546544883367916,0.03866318364663268,0.3040973425267605,0.15826266399084682,0.23131228261284523,0.04190083760486511,0.022964574903797212,0.58939135,0.24385889,0.19660994,0.28345418,0.3570523,0.21111788,0.20548911,0.39948943,0.44714293,0.35364285,0.19287914,0.270247,0.6900313,0.22654207,0.21200949,0.5111518,0.33605507,0.43233564,0.23743252,0.2195926,0.019426011496064936,0.21342879306654838,-0.03954555734457637,0.027126315574039193,0.024505835607119966,-0.008202902556157151,-119.10854,67.85575,-82.488235,47.454174,-59.702175,30.827404,-24.301285,15.91667,-14.362575,1.720865,-5.3455257,-5.5989313,5.4702287,-3.129123,11.550114,0.93698347,17.361738,3.3488746,3.1622756,-9.4778805,-0.13301265,-2.3202927,1.344885,-0.23216291
602,/content/drive/MyDrive/Final Project/D_4/I_2/Salman Mohammadi - دو پرنده )راست پنجگاه).mp3,2.0,4.0,22050,"[-0.00234769 -0.00433202 -0.00495482 ...  0.          0.
  0.        ]",0.16792363,1857.4311675778165,2966.075156724713,3.2565043,0.09958288,0.06995695102071636,0.03220259666820047,0.03414623300514633,0.05373291371798839,0.03302803793475788,0.02037714112017578,0.10761185555296521,0.19324923032165064,0.46424162085711823,0.1260031772422982,0.09304593501199424,0.20744130268976374,0.18915734211607382,0.027138159620187684,0.08900807386642004,0.1311558252403853,0.1515830906154663,0.05512818059602404,0.022670537380541565,0.19042252553338182,0.39077069320482355,0.13176623,0.1286604,0.14835669,0.1279209,0.10570244,0.23186596,0.29781285,0.6285811,0.24752504,0.21340996,0.32739648,0.3176383,0.114464894,0.18628687,0.24658097,0.27237144,0.15390225,0.13110577,0.29980218,0.51981527,0.1947470549724479,-0.2511455132309813,0.10677784971366423,0.19584806070510977,-0.003875502642105821,-0.01755758748796794,-229.35655,99.87718,-22.465275,2.0302286,-35.201332,-20.773386,-31.35762,-24.659876,-19.284456,-11.750688,-10.166295,-6.0879374,-19.229763,-14.227491,-17.63295,4.5304356,3.8809366,2.5110495,-6.198369,-3.861365,-2.0403383,5.6405396,-4.2639027,2.1501188
603,/content/drive/MyDrive/Final Project/D_4/I_3/setar-Rast-Alizadeh-Eftekhari-RazoNiaz.mp3,3.0,4.0,22050,[0.00774579 0.00664261 0.01456401 ... 0.00426956 0.00530961 0.        ],0.18761422,1857.4311675778165,3502.198515742658,0.43283844,0.032726794,0.08736662610262479,0.41334667910962025,0.07011570672526601,0.04163805997771113,0.10682376436760553,0.14531088177362295,0.0781649096415426,0.020598121607823393,0.02201438218675163,0.19714969787425496,0.07333913786388238,0.0724158944603123,0.20282025875491286,0.29771687946479675,0.10912494922222978,0.1546857763471718,0.0913823786083503,0.22858017827230392,0.2073773347008118,0.07763110810021934,0.10144449967219889,0.6088092,0.26881158,0.23466843,0.3087687,0.341862,0.26549485,0.22649787,0.22202985,0.3945616,0.28609693,0.288195,0.3723883,0.4599287,0.3048768,0.3601267,0.28378984,0.41632423,0.40069026,0.26975337,0.2674668,-0.035129393087850305,0.23626828748527368,0.016885915103892268,0.018931953942566183,0.010528385137644572,0.016748459285554882,-348.2202,104.52873,-12.948674,1.6654345,6.557881,14.635085,6.8759856,5.358622,-11.50102,-4.1097255,-18.432972,-1.0886903,3.5550904,16.997261,18.675718,21.183065,7.5245185,1.7369888,-8.763094,-1.0953871,-1.3093405,-6.4094815,-6.314163,1.2482879
604,/content/drive/MyDrive/Final Project/D_4/I_3/Ahmad_Ebadi-Raste_Panjgah-(WWW.IRMP3.IR).mp3,3.0,4.0,22050,"[-0.0075626  -0.01373301 -0.0145019  ...  0.          0.
  0.        ]",0.18851678,1857.4311675778165,3273.908305069387,3.031581,0.10059482,0.08383348112572493,0.07377861115031678,0.03262403738927536,0.07888968849786462,0.4620035658225837,0.08417132901682363,0.019569017461426925,0.06783310622303794,0.11777049135068192,0.06142198904673174,0.031030163609276327,0.07470068803456138,0.43373714338054675,0.35998873080593685,0.1241616346657624,0.07426139325998513,0.21184453559839106,0.035526657716980145,0.03734155414045207,0.09571991828539775,0.09087805736912283,0.24676861,0.21593873,0.26475573,0.6813424,0.26988542,0.19559948,0.24380873,0.31146938,0.25377753,0.20409939,0.26429394,0.65057546,0.55802447,0.3137503,0.25938898,0.3978761,0.20553137,0.195363,0.28405902,0.25794464,0.2668547079853908,0.15885344343647637,0.11945154309784024,-0.10355688075789603,0.007360972562324353,-0.056711915029637544,-208.18144,127.15999,1.9043102,-13.093757,-27.023403,47.093204,-19.87662,-11.349248,-10.713267,-9.597379,-15.727849,8.76164,1.1825632,-11.828283,-3.383878,2.1153035,-0.3474362,1.2221137,6.872975,-5.453168,-7.127718,-0.80637574,-3.8661852,-1.305052
605,/content/drive/MyDrive/Final Project/D_4/I_3/mehdi_4_3_334S.mp3,3.0,4.0,22050,[0.00114354 0.00197862 0.0019867  ... 0.         0.         0.        ],0.17641863,1857.4311675778165,1421.1522679098853,0.123521976,0.018435812,0.0445787226846497,0.13072444956465115,0.02162008992298047,0.03111004998098046,0.061797492349835684,0.027678226423850476,0.022206965650267203,0.07247059640916997,0.24067078942761863,0.36951137857871763,0.09626265281699788,0.14177838435942,0.33247022214289296,0.12339062432890431,0.039265982064713156,0.11166852997711399,0.14165881725682336,0.11114147374118542,0.032695169735172,0.018478248085107417,0.3181884466072277,0.2464195,0.14341728,0.15322849,0.18507984,0.14968586,0.1364181,0.20482674,0.35908923,0.5242682,0.22627038,0.26027694,0.47846708,0.24397132,0.16115105,0.23929845,0.26662943,0.22618443,0.14637093,0.1330713,0.44674295,0.10326754819316583,0.17053349960137537,-0.059201084522799284,0.08527216283981136,-0.0014907117406969704,0.0028459740308516045,-441.69196,161.21808,-3.182998,1.2817566,16.203423,-15.168374,-2.4665813,7.290036,-17.260677,-17.313889,-9.092032,-15.444248,-9.388867,-2.777,-3.8047645,1.9006826,-0.49963287,-4.859424,5.036986,4.2034526,-5.2851586,-1.2415203,-2.578264,-8.938244
606,/content/drive/MyDrive/Final Project/D_4/I_3/Alizade.mp3,3.0,4.0,22050,"[-0.01349394 -0.01568877 -0.01325322 ... -0.00068809 -0.00075885
 -0.00039842]",0.17304334,1857.4311675778165,3934.2343337244265,0.8887589,0.04690029,0.06915327113309352,0.013088971631407835,0.14641488002316125,0.23109692067941284,0.3990398716263847,0.1444126638769659,0.04408495030049219,0.23467636822031604,0.3145173234693644,0.15501025099178445,0.09929286487159711,0.05218144075278156,0.017015560163709257,0.010713390226895412,0.025441886018765982,0.022680531917095077,0.32544635925632387,0.02466718735991249,0.07644283293765958,0.051425917072934764,0.005931297466593202,0.13462579,0.26005483,0.36439222,0.54509157,0.2438703,0.16297872,0.35244998,0.45032433,0.28530243,0.22837414,0.18407951,0.14049032,0.12384099,0.13829748,0.14536288,0.43900347,0.12739517,0.1824218,0.15318751,0.123473644,0.2512544681661262,-0.045252754252902753,-0.2402837830484706,-0.03655732608221964,0.004813287905670012,-0.03905920652265822,-306.92224,86.22192,-10.518663,3.8859258,-8.360126,-0.5744667,-12.264477,-12.541681,-26.62288,-25.095896,-14.425226,-8.984775,-24.168335,-2.1530244,-15.018413,-2.823682,-7.3853126,-0.10210024,-6.498024,3.0731635,0.66583425,6.9173994,3.0378773,11.4594345
607,/content/drive/MyDrive/Final Project/D_4/I_3/سه تار احمد عبادی راست پنجگاه.mp3,3.0,4.0,22050,"[ 0.00030495  0.00082448  0.0012329  ...  0.0021861  -0.0046381
 -0.0110776 ]",0.17786974,1857.4311675778165,1675.590257941042,1.0206444,0.048270207,0.05625669489830896,0.19781305296530619,0.08495446409461387,0.03914825191458624,0.2495905611399326,0.1447138433049127,0.02330872626090393,0.04329007630566288,0.24240039630516452,0.06887634662791699,0.1110390133429478,0.05361036989535708,0.05844558525201362,0.18598840502613764,0.016830047461745032,0.09199808248793291,0.4404082239574193,0.21570643239354756,0.16032937071403391,0.167019996285832,0.04598958337045554,0.35720095,0.23036847,0.1945961,0.4221723,0.29883724,0.15596281,0.18975432,0.3903996,0.21944416,0.2708193,0.21605499,0.21194811,0.34524444,0.16131021,0.23580329,0.6409452,0.36182585,0.3065207,0.32023472,0.18043971,0.20705470530398692,0.08165969512525723,-0.09550585220708382,-0.05739930393451043,0.0041993509333709276,0.02378407884038011,-346.1675,140.6042,4.7803226,-12.903802,-12.095084,-14.880276,-18.358774,-4.1775208,-11.261229,-3.6568587,-7.340468,-7.7472305,-3.4125931,-1.6695827,0.5610298,6.7495522,0.29109624,-2.4725845,3.2672203,1.388241,-1.6310295,-0.7055011,3.7538695,0.6322547
608,/content/drive/MyDrive/Final Project/D_4/I_3/سه تار احمد عبادی راست پنجگاه 2.mp3,3.0,4.0,22050,"[ 0.00095353  0.00545989  0.01254272 ... -0.07284756  0.0019153
  0.02782078]",0.1766693,1857.4311675778165,1458.0451190857857,1.759034,0.06688348,0.05562064800440965,0.04259944460960532,0.011547961835715142,0.008400831399752472,0.09103176540289085,0.07099534116282503,0.032760887248438154,0.07140923911823785,0.12763444325516968,0.055838253877394564,0.06372560791629658,0.051378440667129925,0.07607508073508545,0.22470639491142155,0.13586829112792867,0.26908325524661575,0.5514871677200724,0.36386961584133365,0.14748930552902684,0.19964361226015556,0.02323990970428707,0.22035849,0.16569325,0.18885736,0.27701804,0.2502568,0.22398616,0.25736675,0.3075239,0.23304528,0.23570976,0.24814759,0.2728017,0.43130422,0.31255606,0.4616916,0.8093869,0.5455646,0.33818296,0.3987399,0.20644897,0.15515216315575917,0.04263107415485608,-0.0875072628528282,-0.056814862786861216,0.01624405546199475,0.023213131928578476,-301.83127,147.91014,10.650836,-9.845428,-5.6457186,-5.345523,-13.670174,-0.5004966,-10.528871,-2.2774515,-8.058413,-9.552827,-8.412482,-6.269604,1.2020313,10.535778,7.574216,4.5352764,5.3263083,-1.5024637,-4.6961656,-0.56647706,5.9856243,1.8744279
609,/content/drive/MyDrive/Final Project/D_4/I_3/سه تار احمد عبادی راست پنجگاه 3.mp3,3.0,4.0,22050,"[-0.06750358 -0.10890391 -0.10370372 ... -0.01030744  0.00086632
 -0.00403469]",0.19546792,1857.4311675778165,1265.3319320442506,2.725273,0.09144938,0.05049478158862229,0.07437691512805751,0.018132007054861808,0.02897135013745322,0.13963791629738043,0.07008062153620115,0.0927491397551137,0.19795937238624461,0.16424416964959881,0.10816993257581163,0.06934253059623702,0.03488954720718494,0.05544788165102199,0.15412500233302012,0.14768165274200168,0.31138752239791906,0.41429763945370796,0.2730697008887507,0.1667376505482064,0.26369948378383695,0.04945112512054264,0.28825337,0.20844604,0.24010673,0.36446893,0.28767774,0.3272408,0.44036478,0.4006631,0.30758753,0.26387483,0.25746366,0.28462607,0.39871266,0.3768576,0.54728997,0.67707705,0.49351314,0.39641124,0.50717795,0.2764344,0.13086591118289193,0.0008022999723530683,-0.016032521587262913,0.013703729718293563,-0.007706595574847212,-0.006076103643750765,-268.52823,173.4827,14.369237,-10.662898,-1.9137771,-1.3544192,-15.357424,0.104986705,-10.306414,-1.4429538,-8.116205,-9.865504,-8.171917,-4.9896936,-1.8866991,6.4458733,0.94789016,-2.6217184,0.4871847,-0.80039746,0.34167668,2.0827818,9.211751,3.9315565
