,file path,Instrument,Dastgah,Sample rates,Audios,Chroma stft,Spectral bandwidth,Spectral rolloff,Mel Spectogram,rms,Zero crossing rate,Chroma Cens_0,Chroma Cens_1,Chroma Cens_2,Chroma Cens_3,Chroma Cens_4,Chroma Cens_5,Chroma Cens_6,Chroma Cens_7,Chroma Cens_8,Chroma Cens_9,Chroma Cens_10,Chroma Cens_11,Chroma Cens_12,Chroma Cens_13,Chroma Cens_14,Chroma Cens_15,Chroma Cens_16,Chroma Cens_17,Chroma Cens_18,Chroma Cens_19,Chroma CQT_0,Chroma CQT_1,Chroma CQT_2,Chroma CQT_3,Chroma CQT_4,Chroma CQT_5,Chroma CQT_6,Chroma CQT_7,Chroma CQT_8,Chroma CQT_9,Chroma CQT_10,Chroma CQT_11,Chroma CQT_12,Chroma CQT_13,Chroma CQT_14,Chroma CQT_15,Chroma CQT_16,Chroma CQT_17,Chroma CQT_18,Chroma CQT_19,Tonnetz_0,Tonnetz_1,Tonnetz_2,Tonnetz_3,Tonnetz_4,Tonnetz_5,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23
200,/content/drive/MyDrive/Final Project/D_1/I_3/setar-segah-Ahmadebadi.mp3,3.0,1.0,22050,"[-0.03309352 -0.00452668  0.06080367 ... -0.03687117 -0.02572957
  0.        ]",0.17623451,1463.9045847549442,2433.921098014943,3.627342,0.09835241,0.07404049727043673,0.01970472276102233,0.13483348337706136,0.02407838739650482,0.234674360815101,0.09640893113405771,0.21024607078469257,0.30101363338444914,0.06556083961237834,0.05538460692946029,0.37428860189087104,0.1431270420302919,0.05215706620171457,0.0651768224799981,0.04521202513662897,0.09970357001861119,0.3135807693288373,0.1003363060897861,0.16536760701832118,0.1099628225866538,0.009302488262541053,0.12933812,0.23075691,0.13710631,0.36597526,0.19215207,0.323029,0.43410417,0.17024127,0.15520738,0.5051347,0.2279931,0.155741,0.18769063,0.15143079,0.21037596,0.42091283,0.22071068,0.28280425,0.22000809,0.111631215,0.06195987643281946,0.0012858259685097637,-0.08448258157955651,-0.1272900526926517,-0.032585144391727355,0.06166711645915898,-260.50552,107.28067,-35.864765,-17.668522,-27.377003,-28.025196,-32.255688,-22.483778,-19.413416,-17.881756,-22.768246,-18.39628,-18.974695,-11.326833,-11.028495,-0.063222796,-4.3736997,-7.90966,-9.972475,-1.6720885,2.2246258,9.406858,6.74657,5.009892
201,/content/drive/MyDrive/Final Project/D_1/I_3/04.Dariush Safvat.mp3,3.0,1.0,22050,"[-0.00600259 -0.01005463 -0.00968497 ...  0.          0.
  0.        ]",0.24189316,1463.9045847549442,4352.178382217445,3.7270172,0.11062461,0.09130934023512148,0.3351670048590412,0.27731770025263325,0.09681278254773246,0.40634900035718596,0.10508843336472248,0.08967619788433745,0.1036659131083457,0.03347484676280768,0.048854068682498,0.4163294901510992,0.02739771487783728,0.03221217938900029,0.022268628418089124,0.00424631382302886,0.017066558363317264,0.04120574546506739,0.004723431650607156,0.23084331292079605,0.13704544583548114,0.15235056241955686,0.5654117,0.42750204,0.2506108,0.60538656,0.26540607,0.24895594,0.25486317,0.17502837,0.19945326,0.6050203,0.17639129,0.14080082,0.13769248,0.11502093,0.14195426,0.1917277,0.14021383,0.37051827,0.28593242,0.30209598,-0.017055263721144222,0.1835088527085398,-0.1163933593502066,-0.0811863943536733,-0.06007268345160204,0.007213245926573344,-157.90363,84.968506,-9.382656,18.130775,-14.345696,7.190047,-4.2655926,-0.9661144,-19.907349,-7.159846,-15.861661,-9.685948,-13.831296,-0.09631098,-11.128297,-7.296007,-9.20179,-2.7663076,-9.248917,-3.904208,-0.8638826,1.2897733,3.5004594,12.190952
202,/content/drive/MyDrive/Final Project/D_1/I_3/01-Moghadame_3Gah.mp3,3.0,1.0,22050,"[ 0.04922925  0.01501182 -0.09496374 ...  0.          0.
  0.        ]",0.23496915,1463.9045847549442,5001.602660601771,0.82394373,0.06759882,0.22120396653938906,0.2992499268562492,0.1464412567264294,0.06124811620833263,0.2194352421887562,0.0434876916285352,0.0270609172937861,0.36145087348142835,0.03908833935622556,0.18450414206387356,0.23278119242122108,0.0012903879326067716,0.028446655002423098,0.2776252786381358,0.052891898727665095,0.18652186270543197,0.17857524749277592,0.01672161997130493,0.19665840768513726,0.12751785637772006,0.02421691169110823,0.48620325,0.30053526,0.19971934,0.39097938,0.20112136,0.14975989,0.55663353,0.17952712,0.35555893,0.4053464,0.118800156,0.1539245,0.4490853,0.1906385,0.3711768,0.35787505,0.13758835,0.36811644,0.27731392,0.14232422,0.05572299565714423,0.19191612823039667,-0.06848179742646208,0.09319489546014759,0.00585263430296823,-0.013284615585183597,-196.05624,29.31059,-64.231155,17.6116,-32.22475,0.10920601,-23.434702,-10.666091,-19.148788,-9.287572,-11.21707,1.7555249,-9.273415,-3.186624,-15.817131,-6.7291713,-13.060359,-3.9348087,-10.276006,-0.4056798,-9.509673,6.2074738,-6.520006,4.283579
203,/content/drive/MyDrive/Final Project/D_1/I_3/02-Daramad1_3gah.mp3,3.0,1.0,22050,"[-0.00896683 -0.00659238  0.00012899 ...  0.          0.
  0.        ]",0.22301207,1463.9045847549442,4347.3453806407415,0.5888066,0.051929638,0.18500731901319295,0.25968093529738084,0.19439637283239436,0.038353289839313,0.2000819642059987,0.05120540129326035,0.032338893125160924,0.2461704110169411,0.049183948445982284,0.07645345888000384,0.13786088256753967,0.0017905292860203998,0.0344792401264728,0.28964393202787336,0.04972560013444906,0.22843110697349525,0.22593066506497286,0.036824163599936295,0.2958119749994696,0.07535490408300419,0.02079247955565891,0.4267603,0.3365606,0.16103344,0.3497686,0.20504288,0.142236,0.41216308,0.18539913,0.24264267,0.2892278,0.12033126,0.16498314,0.46937928,0.18989691,0.4135386,0.40423545,0.16224077,0.4684666,0.21703741,0.13242675,0.06056033607432523,0.19280844067564074,-0.06130741375267922,0.05672735908713525,0.03656481623344082,-0.0023722613827874234,-245.9938,53.70515,-64.92568,16.703644,-27.747828,-1.8838501,-18.50147,-7.536314,-14.60963,-12.247538,-13.852741,-5.8040442,-7.533779,2.5449922,-4.0591173,3.2065902,-4.134475,-0.23854254,-8.099696,-3.4629095,-15.177389,0.5346801,-5.04961,3.148381
204,/content/drive/MyDrive/Final Project/D_1/I_3/03-Daramad2_3gag.mp3,3.0,1.0,22050,[0.00082092 0.00493647 0.01194281 ... 0.         0.         0.        ],0.22112422,1463.9045847549442,4745.144579321445,0.6510658,0.059177477,0.21312857865200546,0.3053007269076512,0.19866141863478284,0.04671556594373949,0.1852911205710546,0.025989168959927603,0.02513529992037123,0.2306078332079512,0.055093577941046586,0.09545549236769424,0.14488625889700985,0.0029292398177937517,0.031665493708386304,0.2500261404143855,0.06030570532740145,0.26014493578863823,0.22898497396349432,0.041959768727547905,0.295418341519649,0.05717568612394855,0.02935328527065399,0.5026927,0.35020596,0.16966435,0.34981433,0.18901923,0.14989996,0.41323277,0.20624214,0.2551008,0.2972918,0.12967508,0.17186356,0.42768937,0.2122634,0.46666807,0.41375038,0.18597053,0.4921331,0.21020114,0.14874569,0.05457369392945493,0.18578622954065888,-0.09543153605752465,0.07360463863076894,0.03128029792780189,0.010728159185725995,-216.60338,41.10613,-61.803093,20.436428,-30.06724,1.8138483,-17.347021,-5.4394865,-12.838266,-8.378956,-10.616085,-2.5308192,-8.207976,4.471331,-5.232822,2.1379783,-5.989058,-0.99221796,-9.505415,-3.1762133,-15.09242,2.306461,-5.8432446,7.1756806
205,/content/drive/MyDrive/Final Project/D_1/I_3/05-Daramad2-2_3gah.mp3,3.0,1.0,22050,[0.05023326 0.05694662 0.02524486 ... 0.         0.         0.        ],0.19045164,1463.9045847549442,4563.405245072614,0.51173097,0.048460335,0.18353976988552165,0.3383974733460447,0.07013545840795801,0.09106390460687465,0.2496535205934584,0.011897986451518405,0.07882719816015986,0.15607835644014934,0.008919740063983089,0.08151162673716848,0.10661794514958904,0.02140622476974261,0.061695271244045315,0.3314954837430438,0.04568331163698319,0.3656061460425722,0.08487370397304808,0.04870730526932473,0.19234651703427535,0.015543653518891924,0.06314485248171421,0.51512194,0.20111981,0.21243148,0.40369424,0.1329034,0.20388706,0.279645,0.12619014,0.21490054,0.24130128,0.13986269,0.19765484,0.47226942,0.17362733,0.5360185,0.21302435,0.17651778,0.35002667,0.1484553,0.16676384,0.06141369154379771,0.2349959784232744,-0.010167691105340588,0.06668515183678372,0.01784926929677976,0.018849891591078576,-263.87268,47.042484,-60.153942,13.220818,-31.826694,-4.4966173,-21.348394,-13.8317,-18.860428,-10.760122,-9.6090555,-6.6939707,-5.041595,8.17144,2.6858513,3.3724222,-8.406001,0.5368868,-4.9708457,-3.9054482,-18.455105,-2.2747674,-3.799783,7.5261106
206,/content/drive/MyDrive/Final Project/D_1/I_3/Ahmad_ebadi.mp3,3.0,1.0,22050,"[-7.6064835e-03 -1.3453779e-02 -1.4911102e-02 ... -2.5315099e-05
 -2.5920204e-05 -2.1260315e-05]",0.2025692,1463.9045847549442,2241.810038629951,1.0652907,0.05183086,0.061615354157793865,0.006352348026164909,0.06510922964250654,0.057873021642755415,0.3997440670220665,0.24347341358767208,0.06237834404560987,0.12015642330590641,0.0949457097424046,0.02020913421903913,0.19670950312200414,0.12040743866489664,0.03863306390001559,0.05466144351461946,0.016288320992843882,0.03618630475834818,0.2778340096146378,0.07629836729070189,0.2654427774298009,0.3693774952523936,0.00591668825690164,0.11619624,0.18461028,0.1882829,0.5830968,0.375471,0.18051645,0.26495054,0.23594305,0.1444683,0.3451186,0.2634492,0.15772429,0.17940325,0.1457367,0.18034874,0.42716137,0.21825834,0.41301584,0.5601297,0.12629794,0.20414799369620265,-0.06568722627177644,0.03965586436378109,-0.2756662791145866,-0.07404248939702388,-0.02084125777645719,-316.9897,121.3931,-24.09086,-10.0247135,-12.832158,-18.778471,-14.242936,-33.35547,-17.65965,-14.713376,-19.224878,-12.364765,-22.004265,-11.65368,-17.297455,-2.7301552,-15.595053,-10.037215,-12.571925,-8.808427,-7.322515,-1.1718675,-2.9170294,-1.5282393
207,/content/drive/MyDrive/Final Project/D_1/I_3/سه تار سه گاه احمد عبادی.mp3,3.0,1.0,22050,"[ 0.13765804  0.16497573  0.02528064 ... -0.00455508  0.00862422
  0.        ]",0.16482493,1463.9045847549442,2891.3741149455527,4.4184113,0.10782255,0.074115088534041,0.012550394117782658,0.09151698635932075,0.015810950115235495,0.1265887785825011,0.06287100062473694,0.15364900639579496,0.250533612561908,0.06645591714761674,0.05141078669139139,0.3421442664483267,0.19839075240979542,0.16426956117860533,0.17531073785897058,0.1049181830315463,0.1844547223245442,0.2889122656504761,0.10784283246663139,0.14573109640355006,0.11660682115819325,0.012976131168505312,0.1139895,0.18006009,0.117431566,0.23752002,0.159046,0.2555165,0.37311015,0.16600893,0.1549607,0.46252173,0.27910808,0.27621204,0.29055968,0.20527685,0.2933116,0.39841235,0.22196259,0.25457832,0.22132106,0.110256314,0.11276902209540561,-0.08448129127252604,-0.011879474640088834,-0.0896851508642231,0.015219022445824203,0.0493259064031175,-245.48662,88.16946,-33.642616,-14.495127,-26.55108,-20.374905,-29.953363,-17.971182,-18.02929,-14.920743,-19.685886,-16.863565,-19.617086,-6.5188227,-8.797441,6.554176,4.1561604,1.919467,-1.183542,4.246677,-0.42695197,7.16903,2.1237261,4.2487197
208,/content/drive/MyDrive/Final Project/D_1/I_3/سه تار سه گاه احمد عبادی 2.mp3,3.0,1.0,22050,"[-0.06141907 -0.10115753 -0.10062416 ... -0.07073013 -0.03941239
  0.00131105]",0.15869582,1463.9045847549442,2641.852369714082,3.4194407,0.09476609,0.06968376390101705,0.02144662579309439,0.1293994021850018,0.019496539817675317,0.12421284190281012,0.0557951977403898,0.0777609244825356,0.16150877237762445,0.04725798825524548,0.029598526226192995,0.30091769520003125,0.1983670360631339,0.17900057683372292,0.21052854319479983,0.0912832585433027,0.16354596373627123,0.31155227143305586,0.1492716091236968,0.14427870946643073,0.16151724705787684,0.01507529963844723,0.111416675,0.22077592,0.113559134,0.21886672,0.1431931,0.16522275,0.26067734,0.12966521,0.12271292,0.42071775,0.28455636,0.27980915,0.32820344,0.18510073,0.25587437,0.4174465,0.23283626,0.23735079,0.25895178,0.103752285,0.13350175907376682,-0.06857905584027578,-0.022095326498719734,-0.12749627619374865,0.017919398142156283,0.04020847488166886,-269.5817,86.61771,-30.91045,-15.609815,-24.59018,-20.683224,-30.424337,-20.107208,-18.687485,-17.77702,-20.39989,-14.668863,-18.04002,-4.2907343,-4.9139132,8.5454035,8.949434,8.079942,0.013263151,1.3942622,-6.563292,2.171065,0.70240396,2.7111762
209,/content/drive/MyDrive/Final Project/D_1/I_3/سه تار سه گاه احمد عبادی 3.mp3,3.0,1.0,22050,"[-0.01495678 -0.02157252 -0.01371446 ... -0.12263066 -0.12013137
 -0.1227082 ]",0.19284673,1463.9045847549442,3265.701681320143,3.2512062,0.093313575,0.08507237187638213,0.02070481688877456,0.1452090528353219,0.0435537956879079,0.13424917052037527,0.05664720482613478,0.242837728275914,0.3513723641797989,0.0404022937899988,0.030423350431669983,0.3385705422741729,0.1408216999770774,0.12013898538108989,0.16088559012921405,0.06342522166831835,0.11301825970510761,0.24287588999854923,0.10040604614831034,0.2868970992904457,0.16437949793342121,0.010058921043051313,0.14978476,0.2721897,0.18043768,0.26675013,0.18561137,0.3787124,0.51961523,0.16344677,0.15193437,0.50566065,0.26169148,0.25318173,0.30874577,0.18896356,0.23820834,0.3863858,0.2451164,0.44145563,0.29614782,0.12624459,-0.055568225370697416,0.024007371262794137,0.020877358546915303,-0.10383678668038424,0.01575473493378785,0.04686142559660559,-249.4142,78.93249,-32.525253,-18.128933,-30.395435,-21.235815,-27.873178,-16.473783,-18.724731,-18.285774,-16.407843,-9.113662,-13.848655,0.86469823,-3.8963828,3.4092865,-0.9904725,1.3119845,-1.8265737,4.5625615,0.46339142,12.599159,6.6871276,5.91212
