,file path,Instrument,Dastgah,Sample rates,Audios,Chroma stft,Spectral bandwidth,Spectral rolloff,Mel Spectogram,rms,Zero crossing rate,Chroma Cens_0,Chroma Cens_1,Chroma Cens_2,Chroma Cens_3,Chroma Cens_4,Chroma Cens_5,Chroma Cens_6,Chroma Cens_7,Chroma Cens_8,Chroma Cens_9,Chroma Cens_10,Chroma Cens_11,Chroma Cens_12,Chroma Cens_13,Chroma Cens_14,Chroma Cens_15,Chroma Cens_16,Chroma Cens_17,Chroma Cens_18,Chroma Cens_19,Chroma CQT_0,Chroma CQT_1,Chroma CQT_2,Chroma CQT_3,Chroma CQT_4,Chroma CQT_5,Chroma CQT_6,Chroma CQT_7,Chroma CQT_8,Chroma CQT_9,Chroma CQT_10,Chroma CQT_11,Chroma CQT_12,Chroma CQT_13,Chroma CQT_14,Chroma CQT_15,Chroma CQT_16,Chroma CQT_17,Chroma CQT_18,Chroma CQT_19,Tonnetz_0,Tonnetz_1,Tonnetz_2,Tonnetz_3,Tonnetz_4,Tonnetz_5,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23
0,/content/drive/MyDrive/Final Project/D_0/I_0/Farzad_Soltani_tar_shoor.mp3,0.0,0.0,22050,"[-0.04216506 -0.07982558 -0.08920401 ...  0.          0.
  0.        ]",0.17377464,2392.443110502488,1644.337342299884,1.2391175,0.060516316,0.06189049811484919,0.1970509944846541,0.08653868838057933,0.04885811442390307,0.16588157248002708,0.04890229518429804,0.03889916357724838,0.04028111805879781,0.0751734321027579,0.15359723573138537,0.22225445078021722,0.046108186486580244,0.20752834717120722,0.08040114957289965,0.04231731567466606,0.1867201774882765,0.4215644554333277,0.04371666717164401,0.2866000476189991,0.1512813526174718,0.14969223108775237,0.374494,0.2486489,0.20308562,0.33725545,0.211986,0.20205738,0.20893914,0.24733518,0.32733244,0.3921875,0.2231915,0.38575196,0.2534422,0.20021085,0.33420423,0.62213475,0.2080264,0.4647654,0.30933413,0.3090664,0.17011619952029805,0.08308197030932661,-0.09815942790886534,-0.052142240787077104,-1.385299328313573e-05,0.05626564901603045,-310.71478,146.34785,0.27723092,10.652039,-27.390682,-1.3033534,-7.899364,-6.7335696,-3.3936505,-11.706864,-13.20557,-7.721372,0.63567704,-3.5909772,3.416442,17.305054,18.786015,8.696273,0.87047803,-2.5087967,-3.5224419,-6.9151435,-4.486141,0.99275917
1,/content/drive/MyDrive/Final Project/D_0/I_0/Keyvan_Saket-Chaharmezrab_Baharan-SONG95I.mp3,0.0,0.0,22050,[0.14635967 0.22394201 0.16680968 ... 0.         0.         0.        ],0.20823574,2392.443110502488,4915.368465469115,2.2566214,0.093576685,0.11436645317770498,0.37127836111474627,0.167087399930594,0.3086648033549374,0.3060969502074522,0.09653329287250612,0.07955601845001628,0.06948621640658637,0.1880794187422184,0.025864308987660616,0.035892767232104134,0.16898034539498197,0.11064619487074971,0.09795369195934034,0.026155873909530853,0.004874176123924786,0.08660862423947686,0.06356410535021445,0.07643245797058357,0.22027745307480068,0.35783176349039497,0.59488404,0.38073492,0.5110618,0.50790733,0.30053616,0.28973573,0.27185458,0.40174043,0.21379681,0.22730643,0.38063613,0.32188565,0.29508466,0.21292083,0.15936984,0.25955787,0.26716688,0.28107193,0.42431235,0.58439577,0.10883275390655502,0.02326791696671197,0.044842723930926254,0.04095269438621406,-0.007952968857890883,0.012542212291996872,-154.95941,84.90122,-15.856383,13.180704,-27.718365,0.08137431,-21.508024,-3.4845624,-15.7516165,-4.480637,-16.35491,2.849576,-9.696146,2.3571332,-6.712624,6.1405826,-3.793823,0.63510525,-9.348438,4.203694,-6.4854465,5.951199,6.898907,10.474594
2,/content/drive/MyDrive/Final Project/D_0/I_0/46-Mohsen_Nafar_Ghajar.mp3,0.0,0.0,22050,"[ 0.00396116 -0.00113639 -0.0144673  ...  0.          0.
  0.        ]",0.13551867,2392.443110502488,4175.335563127889,1.05947,0.059477,0.10379814050275604,0.40501278073997077,0.16278150720639983,0.245179542261412,0.2389016470064654,0.18858050260722073,0.14056971715185698,0.08051533147570425,0.05673639602391268,0.16274440944664187,0.20731193805836065,0.04974365988945496,0.056341464431450106,0.17410580066961634,0.03222283151293928,0.041023439427414043,0.028754820223538594,0.12685371862481828,0.06754184504554513,0.03230341207925067,0.08416353330386386,0.52792495,0.25616175,0.35354444,0.33200747,0.29736042,0.25576463,0.1976884,0.17936938,0.2859481,0.30533296,0.17132112,0.16846444,0.28866413,0.14005998,0.13494039,0.119454555,0.24320956,0.16584158,0.14809947,0.19011024,-0.032385291741162135,0.23592841668733866,-0.056970539426252124,0.036653431869014784,0.0018356600312804002,0.020329275186269983,-271.59143,71.68329,-22.912254,-3.3566802,-48.83417,-19.161013,-32.228622,-14.552317,-27.465221,-17.996002,-17.690775,1.2279233,6.9411182,3.4530056,-6.569146,8.147595,-3.64604,-2.814966,-2.7923737,3.4492218,-0.04990041,1.9931675,4.4560785,16.519255
3,/content/drive/MyDrive/Final Project/D_0/I_0/45-Mohsen_Nafar_Razavi.mp3,0.0,0.0,22050,[0.02062546 0.03071678 0.02249395 ... 0.         0.         0.        ],0.13590017,2392.443110502488,4362.20945166995,1.0214194,0.058751427,0.10960724838825214,0.4319845204249724,0.17358675443926758,0.25128305497359466,0.21895340441041314,0.20976108859288042,0.20338624658005433,0.0764651151860648,0.05743136892395445,0.15613136613824458,0.21778852981419788,0.04667316866442265,0.043636946515830485,0.14766506710789654,0.012426918739652399,0.004107423180061239,0.013158432396278763,0.1257581267129672,0.06690889641223656,0.037468089452834835,0.0940541261775619,0.5552124,0.2604606,0.36650965,0.3109749,0.31095415,0.31661984,0.19311148,0.18288529,0.2851463,0.3189937,0.174859,0.1669383,0.26068482,0.12782264,0.09911053,0.10650965,0.24616472,0.17852452,0.15551905,0.19751547,-0.06466752911608235,0.24772675519444748,-0.02527065253901069,0.05342931464837453,0.009268393032527394,0.04403929506842617,-267.51807,69.75746,-20.74238,-3.9424725,-47.440636,-19.897907,-33.229954,-15.171151,-28.976433,-16.41686,-18.05797,4.2145424,9.339206,5.2034125,-5.026159,6.632741,-4.584559,-5.362301,-4.5077906,4.332647,-0.44204935,0.9298667,5.019161,15.563667
4,/content/drive/MyDrive/Final Project/D_0/I_0/54-Mohsen_Nafar_Ashegh_Kosh.mp3,0.0,0.0,22050,[0.01433439 0.00555973 0.00751845 ... 0.         0.         0.        ],0.13504215,2392.443110502488,3551.3677353844355,1.2142698,0.0625577,0.08990302113439307,0.3885536190179652,0.1319307860700664,0.1596805898569445,0.15774083876925457,0.03600255177579937,0.013664347382486546,0.03386014476316052,0.02536180936268509,0.14558958798355415,0.13651759929019644,0.050468086834945025,0.04961018090094218,0.18750091803621965,0.10178409391058077,0.16070607590988373,0.12237816432012417,0.3146493221443034,0.25194241263351447,0.05805603061325035,0.08397451893822902,0.50330156,0.20938532,0.26791698,0.26493695,0.13706079,0.11550105,0.1438904,0.15406947,0.2637145,0.24797745,0.17141706,0.1638036,0.31643412,0.22332367,0.28748584,0.23087202,0.44472933,0.3823073,0.18011606,0.18425511,-0.07737750566696537,0.2445036067912609,-0.10049295887751337,0.011063468351355406,0.0409322820270983,-0.001900845682949701,-288.02344,80.40984,-21.50459,-9.392347,-51.562393,-15.300865,-24.710835,-11.533972,-26.882824,-21.907387,-28.744045,-14.375919,-0.71290475,4.007167,6.878695,21.251724,8.667656,1.4630948,-5.7601953,-1.870184,-2.541005,0.6103282,5.752029,8.362136
5,/content/drive/MyDrive/Final Project/D_0/I_0/51-Mohsen_Nafar_Goshe_Abooata.mp3,0.0,0.0,22050,[0.01642984 0.02756675 0.02296394 ... 0.         0.         0.        ],0.12380364,2392.443110502488,3885.5252511160716,1.1440641,0.06352996,0.08833790770772594,0.28745212061222813,0.21370334033051802,0.45058614710858824,0.36588798505366993,0.23226118482420058,0.1917946176900051,0.06947463875179896,0.07467095469366845,0.09922861182851668,0.20415302233577332,0.029411831013941403,0.013790019861293098,0.08427378185613058,0.00749766433917531,0.006870284124952383,0.009115394084680681,0.05035873671782235,0.02835360637793766,0.008178780255733202,0.03930975768915718,0.40975264,0.3064033,0.6012873,0.45205602,0.3375868,0.32372752,0.17868759,0.1970008,0.22906245,0.29074034,0.16118704,0.12381835,0.1973225,0.11122209,0.10814691,0.122518644,0.18090014,0.13716927,0.1257445,0.15588892,-0.06272860340309248,0.07743384989445336,-0.14408393015300347,-0.02254410680103813,0.019118452327867488,-0.003730837579812478,-271.88687,74.81211,-21.476809,-3.1055608,-45.40395,-18.598392,-33.339848,-16.857563,-33.800262,-18.033932,-18.526619,7.5149245,14.739568,8.485582,-6.9267344,4.134306,-7.857486,-1.2625333,1.1875082,1.0223953,-4.595232,-0.8972327,11.052378,20.85379
6,/content/drive/MyDrive/Final Project/D_0/I_0/HAMED_JOWKAR_DASTGAH_SHOUR.mp3,0.0,0.0,22050,"[ 4.1847345e-03  3.1435983e-03  3.7672876e-03 ... -5.1947078e-09
 -2.4571416e-09  0.0000000e+00]",0.14273508,2392.443110502488,3478.3404229749863,3.309574,0.109714404,0.07746619924473393,0.3020111182455039,0.07421374621981744,0.053019005213085564,0.1099869630435294,0.09410101893979572,0.01291210390194501,0.0036201537536014595,0.00114421159957728,0.06594789761205344,0.03592814562681062,0.0367646649362733,0.22096001928545414,0.3202452974887144,0.0711546957717652,0.23267089054774082,0.19917973098184028,0.24889957289529757,0.20809683455772407,0.11394744129747618,0.1412479662443646,0.44444078,0.16976453,0.14994721,0.2337606,0.21655264,0.09887126,0.093905136,0.08397161,0.18179935,0.16591816,0.14807042,0.37338814,0.47785142,0.18619175,0.36411592,0.3054243,0.38391086,0.33921164,0.232381,0.24489829,0.06977028292882519,0.2716270145918962,0.08539052717427652,-0.004939165352288475,0.03724215086120682,-0.0025067015729555242,-201.01813,96.48309,-16.465857,-14.612146,-35.675056,-7.149146,-38.210438,-11.21103,-22.433016,-8.653835,-21.209581,-9.657096,-12.329118,7.9687166,13.6514635,8.33592,8.507744,4.345005,-2.9164271,-2.784186,-13.749499,-3.5909011,-8.266328,1.0720799
7,/content/drive/MyDrive/Final Project/D_0/I_0/Keyvan Saket Improvisation In Shour.mp3,0.0,0.0,22050,"[-0.00961702 -0.00714848 -0.04285956 ...  0.          0.
  0.        ]",0.17644943,2392.443110502488,2850.1714692174196,2.7825413,0.094640836,0.09733296608903495,0.06457627869524067,0.0850951146833149,0.01101409576391742,0.067443735522114,0.34743338788289796,0.07397517691767773,0.09033802387901728,0.07786272412058583,0.08087188017949207,0.192052558356043,0.08890597047278616,0.18936256333960047,0.3608493750146114,0.16887428751605882,0.04165727007719474,0.13556419751690388,0.25893141062935726,0.14236898477858906,0.15768007829818528,0.05976883415799738,0.19151603,0.20348093,0.13347267,0.20317985,0.49488068,0.2078325,0.21713662,0.20586441,0.20622388,0.32471594,0.22322266,0.32063386,0.5175576,0.30031645,0.17300706,0.2637873,0.40136054,0.27939257,0.2939387,0.19873151,0.1052959315011085,0.14374099939488086,0.10371490938171625,-0.12683838046948995,-0.002838762581951879,-0.02707646216204989,-209.698,109.40792,-32.874023,-8.031581,-23.475689,-2.7056425,-9.554439,-12.542391,-11.002556,-6.4911857,-15.323229,-10.756972,-7.5783153,3.107175,0.14434291,7.3945217,-1.8423235,4.0222936,2.8841698,1.9476103,0.52654535,5.740716,5.889113,-1.1047992
8,/content/drive/MyDrive/Final Project/D_0/I_0/شور- لطف الله مجد.mp3,0.0,0.0,22050,[0.00178741 0.0074139  0.00715107 ... 0.         0.         0.        ],0.1939615,2392.443110502488,1258.6103484535286,2.169338,0.073147416,0.05520950015721417,0.05763089042711488,0.016468113997350597,0.018896204647847144,0.15320001819156034,0.24276613846060202,0.12214965483710474,0.22601346448990334,0.19915224939692305,0.26302984767244936,0.22430359691666918,0.040960071007426976,0.07571452430374279,0.47510432408580294,0.1350265346220739,0.04774314725639579,0.10200993992793767,0.06889697047726451,0.035939673965035425,0.06080057656529071,0.006508997026180272,0.18495634,0.13581634,0.14248008,0.29897684,0.38796142,0.28162435,0.39636484,0.34955373,0.4393531,0.39238766,0.17829578,0.20279859,0.67244774,0.25307128,0.15663046,0.23608108,0.18618235,0.13942105,0.18665518,0.108300515,0.06907490548898848,0.16206461924848872,0.060938220935404346,0.023439792709867218,-0.016003219601685964,-0.055050652213643095,-315.41275,144.79707,12.8529,-14.836853,-20.668158,-5.650637,-14.997307,4.033042,-8.006076,-4.4690895,2.088769,-7.685062,0.26583123,-6.681306,-2.8543034,9.096718,11.108984,6.9988995,13.258333,10.958536,8.804516,13.155394,12.251616,7.6915894
9,/content/drive/MyDrive/Final Project/D_0/I_0/04. Dastgah Shur-[AudioTrimmer.com].mp3,0.0,0.0,22050,"[-0.04325596 -0.06912255 -0.06764384 ...  0.00137836  0.00268066
  0.        ]",0.2080617,2392.443110502488,1890.570573042217,0.57722235,0.041562177,0.060480807427978275,0.19329638383837439,0.051627685332794396,0.12409467029351552,0.10493321283003798,0.1544726379096582,0.3202809264139353,0.17122788986765336,0.1749424953049466,0.14577488312102196,0.019790625475993532,0.04075222557527284,0.2624972222713574,0.08334767980627439,0.10586599437888729,0.12838754415156436,0.2365837918260742,0.180412426402836,0.09282267438997718,0.11088776407766118,0.3786646344128254,0.4168839,0.29312366,0.35990366,0.32453653,0.38582477,0.56017566,0.39228985,0.40798563,0.38334924,0.2347288,0.25890163,0.49820706,0.29397035,0.3412053,0.36758813,0.4582178,0.42158708,0.33085272,0.34417185,0.61313677,0.006635294136136588,0.11804394090222053,0.07477238242829203,0.10680898653928148,0.019460622042584193,0.03917859298776775,-304.55228,153.43343,-15.150729,1.0388229,-15.334066,-1.7506443,-10.003371,-5.3974085,-11.216161,-7.689869,-7.036028,-3.8088365,-5.679068,-5.729566,-2.1737974,0.35145006,4.520453,5.9126763,4.1658826,1.6790923,4.7307343,4.051922,5.5307655,1.044015
