,file path,Instrument,Dastgah,Sample rates,Audios,Chroma stft,Spectral bandwidth,Spectral rolloff,Mel Spectogram,rms,Zero crossing rate,Chroma Cens_0,Chroma Cens_1,Chroma Cens_2,Chroma Cens_3,Chroma Cens_4,Chroma Cens_5,Chroma Cens_6,Chroma Cens_7,Chroma Cens_8,Chroma Cens_9,Chroma Cens_10,Chroma Cens_11,Chroma Cens_12,Chroma Cens_13,Chroma Cens_14,Chroma Cens_15,Chroma Cens_16,Chroma Cens_17,Chroma Cens_18,Chroma Cens_19,Chroma CQT_0,Chroma CQT_1,Chroma CQT_2,Chroma CQT_3,Chroma CQT_4,Chroma CQT_5,Chroma CQT_6,Chroma CQT_7,Chroma CQT_8,Chroma CQT_9,Chroma CQT_10,Chroma CQT_11,Chroma CQT_12,Chroma CQT_13,Chroma CQT_14,Chroma CQT_15,Chroma CQT_16,Chroma CQT_17,Chroma CQT_18,Chroma CQT_19,Tonnetz_0,Tonnetz_1,Tonnetz_2,Tonnetz_3,Tonnetz_4,Tonnetz_5,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23
500,/content/drive/MyDrive/Final Project/D_3/I_4/mehdi_ebrahimi_3_4_58S.mp3,4.0,3.0,22050,[-0.8711853 -1.        -0.9812927 ...  0.         0.         0.       ],0.18586715,2000.6823063912227,4503.808240093856,20.543903,0.28118724,0.12305960662119748,0.07432298906730657,0.05813295635844893,0.01053642936447924,0.05675700978236737,0.12584439558523122,0.1376126632431657,0.1635968050427369,0.03602183716602474,0.018786751139874065,0.0751919282347637,0.1668709369727736,0.3784222416443914,0.5085514569214165,0.11971769319993293,0.023407551323401193,0.052567400754435945,0.08717096372119179,0.0850136298169809,0.0530370038573063,0.033826247192700706,0.16061173,0.1467398,0.114148825,0.15527022,0.21000512,0.21962745,0.26173252,0.12698191,0.11755879,0.16644146,0.26300818,0.46393,0.556492,0.20265691,0.124708585,0.14378911,0.17938001,0.18269847,0.1510534,0.12838912,0.05392853057678403,0.11905036505784408,0.29765632185403185,0.007772912104482879,0.08974985212265597,-0.044866491506889476,-121.53137,51.377136,-30.428043,49.793476,-22.45684,-3.6604538,-5.7217474,-7.58974,-2.7193499,14.754127,-13.028594,5.4935756,-13.011541,-2.5620239,-5.521138,4.917763,6.167548,13.998106,8.9271145,12.599233,1.3456906,2.2039528,-3.6613662,10.265144
501,/content/drive/MyDrive/Final Project/D_3/I_4/Amjad.mp3,4.0,3.0,22050,"[ 0.01427256  0.00603892 -0.00489603 ...  0.          0.
  0.        ]",0.14651543,2000.6823063912227,4257.644196349493,0.8380606,0.049595945,0.09645042365375531,0.023932265601992495,0.11502153989868344,0.20251584188919708,0.17114478244154865,0.5325621285314067,0.15288532066080823,0.016956539836664262,0.09827564264836919,0.2877506916885215,0.2483395884899428,0.1665484650090914,0.018018345788816694,0.01566429258707712,0.03232922931537154,0.04110733883937869,0.021766319056808224,0.052460026653948194,0.03427279013427953,0.05942883723763096,0.0529689963374905,0.12038386,0.21089645,0.30023044,0.23901534,0.64161485,0.2233544,0.11753731,0.18758139,0.37934896,0.3247117,0.2474574,0.109541774,0.09774018,0.12357422,0.13104115,0.11467543,0.14562437,0.12043195,0.1430513,0.14040452,-0.006348590275716662,0.04472048079920354,-0.12946138114503045,-0.21891132104637334,-0.09731267189521922,-0.0300929656086854,-298.61932,67.74291,-31.448751,1.4179281,-27.62747,-25.072563,0.58438605,-16.20476,-17.412632,4.040136,0.07397207,5.651033,2.0638292,-11.172043,-17.130747,-8.44578,-17.036903,-5.1883826,-4.9096913,8.246775,4.670726,15.872376,5.740549,13.103698
502,/content/drive/MyDrive/Final Project/D_3/I_4/نی تنها و ضرب - کسایی - همایون.mp3,4.0,3.0,22050,"[ 0.08747925  0.1481182   0.15048371 ... -0.05504054 -0.0580312
 -0.06832067]",0.16565083,2000.6823063912227,2208.157208643922,2.237922,0.08904592,0.06011911466134619,0.19051368073755595,0.20981769494891445,0.014762058020184817,0.000591339393737892,0.05821853364402267,0.06611811643204336,0.07103171492986887,0.07814100900655402,0.002979409022598661,0.09773240867082032,0.2368692040756758,0.08610844080798223,0.22821157044820642,0.23285865863029842,0.079204351890379,0.17820837342811494,0.42275539327191325,0.2021217938996748,0.24797899121866449,0.16230407844971095,0.4107247,0.4286873,0.2582179,0.15667225,0.2333314,0.27327076,0.28345227,0.2913465,0.19333659,0.3331969,0.47751978,0.31779948,0.46912,0.48594886,0.31241566,0.39697257,0.6868155,0.41419935,0.46026382,0.39288905,-0.07713872308601172,-0.05078924545420097,0.05938338798461494,0.018798766938623493,0.021380108933899127,0.012015993928378549,-261.01544,150.63185,-9.520226,30.009705,-5.314429,0.47703525,9.140373,-1.7672931,6.281745,18.396616,-6.5607624,1.7302197,-9.777666,-9.125073,-4.1442957,4.7384496,2.9312398,8.72694,11.94711,2.0559916,-1.4932286,-1.1360934,1.6371424,4.917053
503,/content/drive/MyDrive/Final Project/D_3/I_4/نی تنها و ضرب - کسایی - همایون 2.mp3,4.0,3.0,22050,[0.13776731 0.1884062  0.12191079 ... 0.01277422 0.04624584 0.0863796 ],0.16438988,2000.6823063912227,2175.731401599357,2.5387046,0.09292929,0.06106590055604569,0.2005204120264689,0.22866978667096952,0.031998121395239325,0.0016329186733300804,0.046419123431973124,0.07847294502533937,0.06311395269250085,0.04710120132010704,0.004410919454050262,0.11295253111581066,0.22156637934549653,0.10338682291420989,0.14602369020039374,0.18416073721338255,0.08433420706066609,0.2128125169995906,0.44872301969231343,0.22361620072336935,0.248149467652629,0.18232150691910984,0.41953427,0.4334393,0.27044338,0.15361364,0.21165137,0.28382847,0.26855624,0.24616273,0.17937444,0.33569616,0.45580357,0.32989928,0.378057,0.42687282,0.30947578,0.4349123,0.7165456,0.42683226,0.45759082,0.40896556,-0.0581580972959376,-0.04181514714372776,0.03305800380787166,-0.023773492990791387,0.02636892351658473,0.03772571176800122,-270.7473,150.34023,-1.347123,29.596094,-3.0251286,0.8865721,14.072246,2.3695536,7.0309176,14.808132,-8.058649,0.04426382,-7.990877,-5.31478,-4.136238,2.4041243,-1.3269207,7.608973,8.806701,3.503781,-0.013028013,-1.774109,-0.63861483,7.1376424
504,/content/drive/MyDrive/Final Project/D_3/I_4/نی تنها و ضرب - کسایی - همایون 3.mp3,4.0,3.0,22050,"[-0.00363595  0.00416253  0.01127456 ... -0.00309062 -0.0244959
 -0.04467153]",0.17708991,2000.6823063912227,2836.0930163871953,1.9797658,0.07937953,0.06311404344512195,0.2124644851863959,0.19392632308636681,0.11451835318960006,0.025423829721080725,0.05826281850608258,0.12336077114551872,0.053051171201871236,0.1761695826295057,0.04997418294298823,0.09304657374823788,0.253702151229696,0.23126841923946503,0.2706481489688826,0.31834383080281375,0.05968116264697575,0.019180840595715093,0.12686185084323726,0.06888479386845321,0.04992554975226614,0.015200615839490499,0.3481079,0.3146742,0.23449974,0.16076724,0.17765017,0.24077742,0.16810186,0.28560948,0.15600707,0.2216189,0.37944108,0.33762634,0.3668123,0.45783386,0.18659115,0.1241903,0.24817559,0.16264045,0.14749907,0.119962655,-0.052425980214497604,-0.012480201338614329,0.06257610341861045,0.09457009675426419,0.04553789402300558,0.010002845497415869,-283.92435,111.32232,-17.844765,23.252668,-12.366918,-0.5712029,7.519712,-3.735387,7.7067204,22.799355,-0.9985377,7.4520397,-9.6653185,-7.7544937,-4.873305,9.717695,6.6562614,17.014744,17.43012,11.122997,3.9907005,1.6024897,1.5398338,4.8927326
505,/content/drive/MyDrive/Final Project/D_3/I_4/نی تنها و ضرب - کسایی - همایون 4.mp3,4.0,3.0,22050,"[-0.02984018 -0.04305319 -0.03550436 ...  0.2684709   0.27022776
  0.2681057 ]",0.19209106,2000.6823063912227,1908.4167627070406,2.3258567,0.09121372,0.05502898412479984,0.2808097876936395,0.25756959704221033,0.06768562899034097,0.0014029321537107535,0.011958916934867156,0.07544944620302846,0.11530390034803065,0.10859215767433796,0.04185143838066812,0.02286863557449573,0.2239164706432192,0.0949973805133043,0.09877933392964852,0.20566335339922542,0.12848179935735266,0.07924417942944037,0.4635286296787955,0.18884109026474263,0.32898854744057376,0.17570303728038403,0.52890027,0.4923007,0.33774754,0.20672368,0.19252539,0.2908085,0.36519825,0.352032,0.26347455,0.258349,0.4718158,0.35524815,0.37083274,0.4774115,0.3842409,0.32813877,0.76824254,0.42784354,0.5760823,0.43387493,-0.0725129516285369,-0.04846787437356209,0.046168928539970434,0.03181987582240589,0.024752996749815646,-0.0022995148810017988,-249.82677,168.33746,2.0938911,23.644262,-6.5170364,0.8142458,5.935233,-5.175082,3.8338547,11.018953,-6.9456377,1.8030825,-5.916429,-3.1210542,-2.4170709,1.6854585,-3.030327,5.5990877,5.235729,2.540242,-0.123434976,0.17699946,1.197958,6.300639
506,/content/drive/MyDrive/Final Project/D_3/I_4/نی تنها و ضرب - کسایی - همایون 5.mp3,4.0,3.0,22050,"[ 3.2324523e-02  5.2183580e-02  5.0481595e-02 ... -2.8484912e-06
 -4.6567720e-06 -1.3467897e-05]",0.19519885,2000.6823063912227,2433.0472433607783,2.1582754,0.08370342,0.06173461389971962,0.2945043915914537,0.2804670611503982,0.11386728675109949,0.02536718917890444,0.01710891287382627,0.08348338559069014,0.124979142855923,0.10123524076863802,0.1118391137897748,0.0386055689659592,0.17330634860677327,0.11858830084524664,0.15118257014150732,0.20494113362374744,0.16155524066771457,0.045326524363242,0.23534904829227665,0.13687022487537642,0.180983743894813,0.10528820167968797,0.496031,0.46303907,0.30702865,0.19007912,0.16297084,0.23868822,0.30380884,0.26770625,0.2705785,0.20378792,0.3575642,0.301143,0.34090126,0.39439726,0.34248757,0.21913956,0.4419941,0.30731645,0.3449429,0.27764365,-0.06315996418057562,-0.00526121564233148,0.022611066895728796,0.10623812875298702,0.021032006180412708,0.021714949483249202,-279.76212,131.48016,-6.12352,22.041964,-7.979261,5.608073,11.790585,-3.9390166,3.9582043,12.232756,-4.733363,4.441038,-6.8623095,-2.2675734,-1.8601168,6.4749804,0.93713886,10.757383,8.391357,6.1513343,4.197694,3.4485626,1.7190112,3.7363074
507,/content/drive/MyDrive/Final Project/D_3/I_4/mosavi_nei_hoomayun.mp3,4.0,3.0,22050,"[ 1.4334455e-01  2.2504230e-01  1.8897094e-01 ... -7.1639901e-05
  5.9384805e-05  7.7754055e-05]",0.14928184,2000.6823063912227,2803.742838099983,1.8370187,0.07247057,0.07873651098202171,0.31991282247015385,0.20614188200516048,0.4739015597709085,0.15133645085227565,0.055068755269618054,0.06927697240132583,0.1671197457888506,0.12978078779085367,0.07049596401024007,0.0068052697338959155,0.005093929279279412,0.04063771487959633,0.07189556330215793,0.062400752109763806,0.08753347161912298,0.02612627094123869,0.13607974697995853,0.12121933032458808,0.036031428929699606,0.1571059966980421,0.41962075,0.28127417,0.5615723,0.23646137,0.1700433,0.16498955,0.2515651,0.21396899,0.17236298,0.11317045,0.09881772,0.14226213,0.17319141,0.1719615,0.18037908,0.12538843,0.22377652,0.20996588,0.15071584,0.2490755,-0.09929585267095416,-0.07388368496729962,-0.14889731405139484,0.14690363446519267,0.10049470456683944,-0.017946192788814957,-315.1831,95.91992,-61.716694,-2.213719,-22.306398,-17.330914,7.357018,-6.035732,-11.161089,1.8400505,-8.021687,-3.0960188,16.341661,-2.5597866,-3.3274283,-2.9013286,-8.859672,-2.4134488,-7.0733047,-0.67678076,-0.92701954,-0.8185269,5.77871,8.65956
508,/content/drive/MyDrive/Final Project/D_3/I_4/Hassan Kassai Dastgah Homayouon 2.mp3,4.0,3.0,22050,[0.10780714 0.13905738 0.07673734 ... 0.         0.         0.        ],0.19726636,2000.6823063912227,3472.574433557648,1.7313225,0.07575981,0.12725644732390415,0.08472839264280284,0.11074759157509738,0.21605677806977938,0.23271001097425542,0.2621298495641394,0.2537326872086854,0.09296587786049296,0.07306879417061893,0.12676343123013195,0.16065477466341854,0.16593505112710819,0.23886581840294305,0.0407206397405945,0.03046600614529873,0.1611127840452682,0.10044622188961687,0.03754704883901686,0.03899576685315705,0.025798365132430365,0.0626561667269915,0.22524731,0.2680223,0.37574184,0.39560214,0.41329378,0.40793028,0.23220633,0.22314772,0.26864892,0.30304727,0.28686565,0.36652136,0.18147218,0.14738886,0.28342146,0.19327687,0.12530403,0.13577214,0.14494242,0.1773845,0.028165003412235518,0.042621098475438574,0.04140278364063543,-0.10329075137716244,-0.0034793517090697017,0.06811391858815068,-303.98157,43.50044,-57.01814,31.35496,-19.31437,-1.9618646,4.1503916,4.6303225,0.5283541,18.607094,3.0081322,6.4361625,2.8392963,-2.4045599,-5.8883815,1.7651016,-4.5654263,6.7034965,9.618705,9.0507555,11.547535,11.845913,10.769195,9.503031
509,/content/drive/MyDrive/Final Project/D_3/I_4/Y2Mate.is - تکنوازی نی هوشمند عبادی در همایون  Persian Ney An Emotional Improvisation-lUCoI_U_pUo-160k-1655957031191_[cut_526sec].mp3,4.0,3.0,22050,"[-0.01993818 -0.03297254 -0.03584941 ...  0.          0.
  0.        ]",0.16498987,2000.6823063912227,3808.786824159676,2.1494322,0.082901314,0.07508727439463499,0.12855521483192173,0.12794703577028432,0.1480791504735691,0.21172540323392344,0.16088597304665309,0.2016847160303467,0.15556412958533405,0.0676362980387528,0.05087508133843919,0.0944120153456626,0.11220784947671467,0.2199670361470151,0.1361625408834067,0.016145263973022864,0.05298408381031521,0.1935276860775609,0.10501205477087402,0.07391029094031334,0.05013782798839789,0.09246373887528384,0.21709628,0.23258121,0.2458758,0.30991346,0.24201435,0.31251234,0.25136366,0.16500966,0.14261079,0.18943042,0.19930857,0.30278754,0.22293514,0.09135303,0.1273253,0.25247753,0.1630135,0.14489897,0.1299193,0.15886955,0.09491615334063401,0.07367959010454299,0.023471754777661367,-0.08962348951627112,0.033960085455816545,0.06036524763729099,-287.4688,51.582916,-28.459242,5.26181,-1.4331785,-5.8503156,15.232604,13.90909,-0.9269631,2.5266051,-5.312718,-5.6745276,-3.548003,5.143643,-2.1381044,5.1177106,1.7079406,14.098889,3.890798,7.880462,2.086721,11.292387,5.864554,11.482517
